Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
5.833,2.101,-0.783,15.873,
5.867,2.396,-0.646,15.726,
5.9,2.524,-0.666,15.693,
5.933,2.351,-0.681,15.655,
5.967,2.122,-0.641,15.461,
6,1.866,-0.545,15.273,
6.033,1.449,-0.317,15.169,
6.067,0.918,0.013,15.051,
6.1,0.41,0.373,14.923,
6.133,-0.157,0.733,14.673,
6.167,-0.962,1.1,14.218,
6.2,-1.991,1.514,13.696,
6.233,-3.236,2.049,13.363,
6.267,-4.759,2.668,13.145,
6.3,-6.231,3.218,12.86,
6.333,-7.728,3.711,12.61,
6.367,-9.25,4.286,12.383,
6.4,-10.612,4.881,12.146,
6.433,-11.898,5.4,11.934,
6.467,-13.184,5.867,11.691,
6.5,-14.37,6.261,11.465,
6.533,-15.429,6.555,11.338,
6.567,-16.412,6.78,11.209,
6.6,-17.419,6.965,11.088,
6.633,-18.475,7.14,11.035,
6.667,-19.402,7.277,11.017,
6.7,-19.991,7.356,11.109,
6.733,-20.365,7.465,11.324,
6.767,-20.668,7.564,11.414,
6.8,-20.915,7.607,11.333,
6.833,-21.118,7.648,11.252,
6.867,-21.444,7.707,10.968,
6.9,-21.849,7.734,10.552,
6.933,-22.391,7.719,10.214,
6.967,-23.104,7.696,9.952,
7,-23.896,7.619,9.627,
7.033,-24.716,7.502,9.295,
7.067,-25.534,7.397,8.938,
7.1,-26.359,7.318,8.51,
7.133,-27.172,7.216,8.025,
7.167,-27.904,7.065,7.553,
7.2,-28.676,6.902,7.254,
7.233,-29.445,6.725,7.094,
7.267,-30.141,6.53,7.128,
7.3,-30.679,6.315,7.256,
7.333,-31.122,6.103,7.369,
7.367,-31.505,5.885,7.562,
7.4,-31.829,5.631,7.751,
7.433,-32.082,5.362,7.868,
7.467,-32.336,5.081,7.961,
7.5,-32.609,4.778,8.018,
7.533,-32.815,4.469,8.039,
7.567,-32.927,4.169,8.077,
7.6,-32.991,3.869,8.148,
7.633,-32.99,3.567,8.274,
7.667,-32.973,3.305,8.31,
7.7,-32.894,3.069,8.38,
7.733,-32.698,2.846,8.477,
7.767,-32.469,2.645,8.557,
7.8,-32.193,2.496,8.635,
7.833,-31.881,2.361,8.771,
7.867,-31.53,2.168,8.991,
7.9,-31.116,1.938,9.236,
7.933,-30.613,1.714,9.44,
7.967,-30.012,1.514,9.666,
8,-29.294,1.297,9.919,
8.033,-28.443,1.049,10.205,
8.067,-27.551,0.781,10.457,
8.1,-26.641,0.52,10.665,
8.133,-25.69,0.247,10.802,
8.167,-24.753,-0.028,10.935,
8.2,-23.812,-0.284,11.071,
8.233,-22.889,-0.53,11.233,
8.267,-21.974,-0.776,11.4,
8.3,-21.021,-1.008,11.586,
8.333,-19.989,-1.232,11.785,
8.367,-18.884,-1.486,12.027,
8.4,-17.721,-1.761,12.398,
8.433,-16.454,-2.027,12.896,
8.467,-15.166,-2.274,13.392,
8.5,-13.847,-2.469,13.835,
8.533,-12.477,-2.584,14.288,
8.567,-11.036,-2.663,14.815,
8.6,-9.572,-2.78,15.392,
8.633,-8.254,-2.891,15.845,
8.667,-7.108,-3.004,16.23,
8.7,-6.036,-3.093,16.554,
8.733,-5.018,-3.157,16.796,
8.767,-4.01,-3.193,16.908,
8.8,-3.012,-3.207,16.971,
8.833,-2.11,-3.221,16.986,
8.867,-1.299,-3.181,17.053,
8.9,-0.474,-3.112,17.18,
8.933,0.388,-3.055,17.411,
8.967,1.176,-3.001,17.785,
9,1.838,-2.923,18.218,
9.033,2.388,-2.847,18.699,
9.067,2.768,-2.764,19.076,
9.1,2.995,-2.637,19.285,
9.133,3.112,-2.428,19.444,
9.167,3.08,-2.156,19.583,
9.2,2.89,-1.874,19.634,
9.233,2.619,-1.584,19.64,
9.267,2.164,-1.305,19.578,
9.3,1.478,-1.042,19.328,
9.333,0.593,-0.76,18.865,
9.367,-0.414,-0.45,18.355,
9.4,-1.53,-0.125,17.931,
9.433,-2.68,0.191,17.562,
9.467,-3.73,0.475,17.222,
9.5,-4.791,0.756,16.829,
9.533,-5.924,1.062,16.391,
9.567,-7.082,1.364,15.968,
9.6,-8.243,1.703,15.499,
9.633,-9.46,2.09,14.973,
9.667,-10.706,2.488,14.479,
9.7,-11.851,2.885,14.14,
9.733,-12.771,3.247,13.917,
9.767,-13.406,3.585,13.746,
9.8,-14.038,3.886,13.595,
9.833,-14.866,4.15,13.394,
9.867,-15.786,4.395,13.117,
9.9,-16.714,4.633,12.922,
9.933,-17.542,4.83,12.834,
