Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
9.333,-0.042,0.225,-0.012,
9.367,-0.04,0.225,-0.012,
9.4,-0.039,0.225,-0.013,
9.433,-0.037,0.225,-0.013,
9.467,-0.035,0.226,-0.014,
9.5,-0.033,0.226,-0.015,
9.533,-0.03,0.226,-0.016,
9.567,-0.027,0.227,-0.017,
9.6,-0.025,0.227,-0.019,
9.633,-0.022,0.227,-0.02,
9.667,-0.019,0.227,-0.02,
9.7,-0.016,0.228,-0.019,
9.733,-0.013,0.228,-0.018,
9.767,-0.01,0.228,-0.017,
9.8,-0.007,0.229,-0.015,
9.833,-0.004,0.229,-0.014,
9.867,-0.001,0.229,-0.013,
9.9,0.002,0.229,-0.012,
9.933,0.004,0.229,-0.011,
