Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
1.71,8.683,-12.249,11.459,
1.72,8.387,-12.192,11.136,
1.73,8.085,-12.121,10.817,
1.74,7.775,-12.035,10.497,
1.75,7.453,-11.934,10.177,
1.76,7.114,-11.815,9.856,
1.77,6.754,-11.679,9.537,
1.78,6.373,-11.524,9.221,
1.79,5.975,-11.35,8.912,
1.8,5.565,-11.159,8.608,
1.81,5.145,-10.953,8.311,
1.82,4.718,-10.734,8.018,
1.83,4.283,-10.504,7.728,
1.84,3.835,-10.265,7.44,
1.85,3.373,-10.018,7.151,
1.86,2.894,-9.763,6.857,
1.87,2.398,-9.499,6.554,
1.88,1.884,-9.223,6.241,
1.89,1.353,-8.935,5.915,
1.9,0.807,-8.632,5.577,
1.91,0.25,-8.313,5.225,
1.92,-0.319,-7.98,4.861,
1.93,-0.9,-7.632,4.486,
1.94,-1.495,-7.274,4.101,
1.95,-2.107,-6.907,3.71,
1.96,-2.738,-6.534,3.312,
1.97,-3.385,-6.158,2.909,
1.98,-4.043,-5.78,2.5,
1.99,-4.709,-5.4,2.084,
2,-5.378,-5.018,1.662,
2.01,-6.05,-4.632,1.236,
2.02,-6.726,-4.24,0.81,
2.03,-7.41,-3.842,0.388,
2.04,-8.106,-3.437,-0.025,
2.05,-8.818,-3.028,-0.426,
2.06,-9.547,-2.617,-0.814,
2.07,-10.295,-2.206,-1.192,
2.08,-11.056,-1.798,-1.566,
2.09,-11.828,-1.389,-1.944,
2.1,-12.604,-0.98,-2.334,
2.11,-13.38,-0.57,-2.743,
2.12,-14.153,-0.159,-3.17,
2.13,-14.919,0.247,-3.611,
2.14,-15.673,0.643,-4.051,
2.15,-16.406,1.019,-4.476,
2.16,-17.106,1.369,-4.871,
2.17,-17.758,1.689,-5.227,
2.18,-18.351,1.979,-5.539,
2.19,-18.876,2.242,-5.811,
2.2,-19.331,2.486,-6.049,
2.21,-19.714,2.72,-6.264,
2.22,-20.027,2.953,-6.464,
2.23,-20.273,3.192,-6.658,
2.24,-20.456,3.441,-6.853,
2.25,-20.587,3.703,-7.054,
2.26,-20.676,3.977,-7.263,
2.27,-20.737,4.26,-7.483,
2.28,-20.778,4.552,-7.715,
2.29,-20.805,4.851,-7.961,
2.3,-20.816,5.155,-8.222,
2.31,-20.808,5.463,-8.497,
2.32,-20.777,5.775,-8.788,
2.33,-20.728,6.087,-9.094,
2.34,-20.668,6.398,-9.413,
2.35,-20.607,6.706,-9.745,
2.36,-20.557,7.011,-10.082,
2.37,-20.52,7.314,-10.419,
2.38,-20.493,7.613,-10.744,
2.39,-20.464,7.907,-11.05,
2.4,-20.423,8.194,-11.334,
2.41,-20.362,8.475,-11.6,
2.42,-20.28,8.749,-11.854,
2.43,-20.182,9.017,-12.103,
2.44,-20.071,9.281,-12.348,
2.45,-19.951,9.541,-12.588,
2.46,-19.814,9.794,-12.818,
2.47,-19.653,10.04,-13.032,
2.48,-19.456,10.274,-13.226,
2.49,-19.213,10.495,-13.4,
2.5,-18.921,10.701,-13.558,
2.51,-18.581,10.891,-13.706,
2.52,-18.2,11.067,-13.853,
2.53,-17.794,11.231,-14.002,
2.54,-17.375,11.386,-14.158,
2.55,-16.955,11.532,-14.316,
2.56,-16.542,11.672,-14.471,
2.57,-16.136,11.803,-14.616,
2.58,-15.737,11.925,-14.746,
2.59,-15.343,12.036,-14.857,
2.6,-14.953,12.133,-14.949,
2.61,-14.562,12.215,-15.019,
2.62,-14.169,12.281,-15.068,
2.63,-13.77,12.331,-15.096,
2.64,-13.363,12.365,-15.106,
2.65,-12.945,12.383,-15.103,
2.66,-12.518,12.387,-15.092,
2.67,-12.081,12.376,-15.079,
2.68,-11.635,12.351,-15.07,
2.69,-11.178,12.311,-15.071,
2.7,-10.706,12.259,-15.082,
2.71,-10.216,12.193,-15.103,
2.72,-9.707,12.114,-15.133,
2.73,-9.176,12.022,-15.168,
2.74,-8.627,11.918,-15.205,
2.75,-8.06,11.803,-15.242,
2.76,-7.478,11.679,-15.273,
2.77,-6.881,11.547,-15.294,
2.78,-6.27,11.405,-15.3,
2.79,-5.645,11.256,-15.286,
2.8,-5.006,11.098,-15.247,
2.81,-4.354,10.932,-15.181,
2.82,-3.689,10.757,-15.091,
2.83,-3.013,10.576,-14.977,
2.84,-2.328,10.388,-14.844,
2.85,-1.64,10.194,-14.693,
2.86,-0.953,9.993,-14.527,
2.87,-0.274,9.782,-14.345,
2.88,0.392,9.558,-14.143,
2.89,1.045,9.318,-13.916,
2.9,1.688,9.059,-13.66,
2.91,2.326,8.781,-13.37,
2.92,2.965,8.485,-13.046,
2.93,3.609,8.172,-12.694,
2.94,4.26,7.845,-12.321,
2.95,4.918,7.506,-11.937,
2.96,5.578,7.156,-11.551,
2.97,6.236,6.794,-11.17,
2.98,6.891,6.421,-10.799,
2.99,7.541,6.036,-10.442,
3,8.187,5.64,-10.101,
3.01,8.829,5.235,-9.773,
3.02,9.468,4.821,-9.458,
3.03,10.102,4.401,-9.154,
3.04,10.729,3.978,-8.857,
3.05,11.35,3.554,-8.565,
3.06,11.963,3.132,-8.277,
3.07,12.571,2.715,-7.988,
3.08,13.177,2.305,-7.695,
3.09,13.782,1.901,-7.393,
3.1,14.387,1.501,-7.081,
3.11,14.989,1.1,-6.759,
3.12,15.59,0.698,-6.426,
3.13,16.193,0.292,-6.088,
3.14,16.804,-0.113,-5.75,
3.15,17.431,-0.512,-5.42,
3.16,18.083,-0.901,-5.109,
3.17,18.759,-1.275,-4.825,
3.18,19.452,-1.636,-4.576,
3.19,20.143,-1.988,-4.364,
3.2,20.812,-2.335,-4.186,
3.21,21.437,-2.685,-4.04,
3.22,22.006,-3.044,-3.922,
3.23,22.518,-3.417,-3.831,
3.24,22.979,-3.801,-3.766,
3.25,23.397,-4.193,-3.721,
3.26,23.782,-4.586,-3.684,
3.27,24.14,-4.972,-3.637,
3.28,24.479,-5.348,-3.565,
3.29,24.803,-5.712,-3.456,
3.3,25.113,-6.063,-3.308,
3.31,25.408,-6.402,-3.124,
3.32,25.686,-6.728,-2.911,
3.33,25.946,-7.044,-2.678,
3.34,26.19,-7.348,-2.435,
3.35,26.42,-7.643,-2.19,
3.36,26.635,-7.93,-1.95,
3.37,26.832,-8.211,-1.718,
3.38,27.004,-8.485,-1.498,
3.39,27.145,-8.754,-1.289,
3.4,27.252,-9.016,-1.087,
3.41,27.327,-9.269,-0.886,
3.42,27.376,-9.513,-0.678,
3.43,27.411,-9.75,-0.457,
3.44,27.442,-9.98,-0.219,
3.45,27.478,-10.208,0.034,
3.46,27.517,-10.437,0.297,
3.47,27.557,-10.668,0.561,
3.48,27.587,-10.901,0.819,
3.49,27.599,-11.134,1.065,
3.5,27.593,-11.367,1.296,
3.51,27.575,-11.597,1.511,
3.52,27.562,-11.823,1.71,
3.53,27.571,-12.046,1.893,
3.54,27.617,-12.262,2.059,
3.55,27.702,-12.473,2.208,
3.56,27.818,-12.678,2.341,
3.57,27.946,-12.878,2.461,
3.58,28.061,-13.073,2.573,
3.59,28.139,-13.265,2.678,
3.6,28.16,-13.453,2.777,
3.61,28.109,-13.636,2.864,
3.62,27.983,-13.813,2.933,
3.63,27.783,-13.98,2.981,
3.64,27.518,-14.138,3.007,
3.65,27.198,-14.286,3.014,
3.66,26.838,-14.424,3.007,
3.67,26.451,-14.553,2.989,
3.68,26.048,-14.674,2.964,
3.69,25.636,-14.788,2.935,
3.7,25.215,-14.896,2.905,
3.71,24.781,-14.996,2.875,
3.72,24.329,-15.09,2.847,
3.73,23.856,-15.179,2.821,
3.74,23.362,-15.263,2.794,
3.75,22.851,-15.344,2.763,
3.76,22.327,-15.422,2.726,
3.77,21.795,-15.496,2.679,
3.78,21.257,-15.565,2.619,
3.79,20.712,-15.628,2.547,
3.8,20.159,-15.685,2.461,
3.81,19.596,-15.734,2.363,
3.82,19.021,-15.776,2.256,
3.83,18.434,-15.812,2.142,
3.84,17.834,-15.843,2.024,
3.85,17.219,-15.867,1.902,
3.86,16.587,-15.885,1.778,
3.87,15.934,-15.896,1.648,
3.88,15.259,-15.897,1.512,
3.89,14.563,-15.887,1.367,
3.9,13.848,-15.865,1.21,
3.91,13.122,-15.831,1.041,
3.92,12.388,-15.785,0.859,
3.93,11.649,-15.728,0.667,
3.94,10.903,-15.661,0.47,
3.95,10.146,-15.587,0.276,
3.96,9.377,-15.506,0.089,
3.97,8.597,-15.419,-0.088,
3.98,7.809,-15.324,-0.258,
3.99,7.015,-15.219,-0.42,
4,6.218,-15.101,-0.575,
4.01,5.419,-14.967,-0.723,
4.02,4.622,-14.813,-0.863,
4.03,3.828,-14.639,-0.992,
4.04,3.043,-14.444,-1.111,
4.05,2.267,-14.227,-1.22,
4.06,1.5,-13.987,-1.32,
4.07,0.74,-13.725,-1.412,
4.08,-0.017,-13.443,-1.499,
4.09,-0.773,-13.145,-1.581,
4.1,-1.529,-12.836,-1.661,
4.11,-2.287,-12.52,-1.738,
4.12,-3.045,-12.201,-1.815,
4.13,-3.805,-11.883,-1.893,
4.14,-4.565,-11.566,-1.974,
4.15,-5.321,-11.25,-2.062,
4.16,-6.066,-10.935,-2.161,
4.17,-6.787,-10.617,-2.278,
4.18,-7.474,-10.293,-2.418,
4.19,-8.118,-9.958,-2.585,
4.2,-8.714,-9.607,-2.779,
4.21,-9.265,-9.237,-2.993,
4.22,-9.774,-8.845,-3.217,
4.23,-10.25,-8.434,-3.442,
4.24,-10.698,-8.005,-3.659,
4.25,-11.124,-7.561,-3.863,
4.26,-11.532,-7.105,-4.047,
4.27,-11.931,-6.64,-4.208,
4.28,-12.329,-6.171,-4.341,
4.29,-12.735,-5.703,-4.443,
4.3,-13.156,-5.241,-4.516,
4.31,-13.597,-4.787,-4.569,
4.32,-14.057,-4.341,-4.615,
4.33,-14.534,-3.9,-4.664,
4.34,-15.023,-3.463,-4.726,
4.35,-15.516,-3.027,-4.802,
4.36,-16.008,-2.592,-4.89,
4.37,-16.492,-2.157,-4.985,
4.38,-16.967,-1.723,-5.084,
4.39,-17.432,-1.289,-5.184,
4.4,-17.888,-0.855,-5.28,
4.41,-18.336,-0.422,-5.37,
4.42,-18.772,0.006,-5.451,
4.43,-19.19,0.428,-5.521,
4.44,-19.582,0.84,-5.581,
4.45,-19.943,1.241,-5.636,
4.46,-20.271,1.632,-5.692,
4.47,-20.568,2.015,-5.755,
4.48,-20.838,2.392,-5.833,
4.49,-21.083,2.763,-5.929,
4.5,-21.297,3.129,-6.049,
4.51,-21.477,3.488,-6.192,
4.52,-21.616,3.842,-6.358,
4.53,-21.713,4.191,-6.54,
4.54,-21.769,4.538,-6.735,
4.55,-21.792,4.886,-6.941,
4.56,-21.788,5.239,-7.155,
4.57,-21.764,5.598,-7.378,
4.58,-21.728,5.965,-7.609,
4.59,-21.683,6.334,-7.849,
4.6,-21.63,6.7,-8.096,
4.61,-21.572,7.06,-8.35,
4.62,-21.507,7.41,-8.613,
4.63,-21.434,7.751,-8.885,
4.64,-21.353,8.085,-9.168,
4.65,-21.261,8.413,-9.461,
4.66,-21.161,8.74,-9.762,
4.67,-21.051,9.065,-10.068,
4.68,-20.933,9.392,-10.375,
4.69,-20.801,9.722,-10.681,
4.7,-20.654,10.058,-10.983,
4.71,-20.486,10.4,-11.281,
4.72,-20.298,10.749,-11.574,
4.73,-20.091,11.107,-11.858,
4.74,-19.868,11.472,-12.132,
4.75,-19.633,11.844,-12.39,
4.76,-19.39,12.22,-12.631,
4.77,-19.14,12.596,-12.853,
4.78,-18.881,12.969,-13.058,
4.79,-18.61,13.337,-13.249,
4.8,-18.325,13.699,-13.428,
4.81,-18.026,14.056,-13.596,
4.82,-17.714,14.407,-13.754,
4.83,-17.389,14.755,-13.9,
4.84,-17.05,15.1,-14.035,
4.85,-16.698,15.439,-14.161,
4.86,-16.333,15.769,-14.279,
4.87,-15.955,16.087,-14.391,
4.88,-15.566,16.386,-14.502,
4.89,-15.167,16.666,-14.615,
4.9,-14.759,16.926,-14.733,
4.91,-14.341,17.166,-14.861,
4.92,-13.907,17.391,-15.001,
4.93,-13.456,17.602,-15.155,
4.94,-12.984,17.801,-15.321,
4.95,-12.492,17.988,-15.499,
4.96,-11.982,18.163,-15.687,
4.97,-11.457,18.324,-15.883,
4.98,-10.918,18.468,-16.084,
4.99,-10.368,18.594,-16.286,
5,-9.806,18.699,-16.485,
5.01,-9.232,18.784,-16.677,
5.02,-8.645,18.849,-16.862,
5.03,-8.044,18.897,-17.04,
5.04,-7.427,18.931,-17.213,
5.05,-6.796,18.953,-17.383,
5.06,-6.15,18.966,-17.55,
5.07,-5.489,18.973,-17.716,
5.08,-4.811,18.973,-17.88,
5.09,-4.113,18.967,-18.044,
5.1,-3.393,18.953,-18.208,
5.11,-2.646,18.93,-18.372,
5.12,-1.873,18.892,-18.538,
5.13,-1.075,18.839,-18.711,
5.14,-0.258,18.768,-18.891,
5.15,0.566,18.679,-19.08,
5.16,1.388,18.571,-19.275,
5.17,2.198,18.447,-19.469,
5.18,2.989,18.308,-19.654,
5.19,3.762,18.156,-19.827,
5.2,4.52,17.995,-19.984,
5.21,5.27,17.827,-20.124,
5.22,6.015,17.655,-20.252,
5.23,6.76,17.482,-20.37,
5.24,7.507,17.309,-20.48,
5.25,8.256,17.137,-20.584,
5.26,9.01,16.965,-20.682,
5.27,9.769,16.795,-20.773,
5.28,10.536,16.627,-20.857,
5.29,11.312,16.463,-20.933,
5.3,12.095,16.301,-20.998,
5.31,12.881,16.143,-21.051,
5.32,13.667,15.987,-21.089,
5.33,14.448,15.834,-21.113,
5.34,15.219,15.682,-21.118,
5.35,15.976,15.534,-21.104,
5.36,16.715,15.389,-21.069,
5.37,17.434,15.249,-21.012,
5.38,18.133,15.116,-20.935,
5.39,18.812,14.989,-20.845,
5.4,19.47,14.872,-20.747,
5.41,20.109,14.763,-20.648,
5.42,20.73,14.664,-20.55,
5.43,21.337,14.575,-20.452,
5.44,21.933,14.495,-20.351,
5.45,22.523,14.42,-20.24,
5.46,23.107,14.348,-20.116,
5.47,23.686,14.272,-19.976,
5.48,24.257,14.191,-19.822,
5.49,24.817,14.102,-19.656,
5.5,25.364,14.007,-19.483,
5.51,25.896,13.909,-19.309,
5.52,26.416,13.812,-19.138,
5.53,26.929,13.719,-18.97,
5.54,27.442,13.63,-18.804,
5.55,27.957,13.542,-18.633,
5.56,28.473,13.448,-18.454,
5.57,28.982,13.342,-18.261,
5.58,29.48,13.217,-18.053,
5.59,29.962,13.071,-17.834,
5.6,30.425,12.905,-17.612,
5.61,30.869,12.72,-17.397,
5.62,31.294,12.522,-17.197,
5.63,31.703,12.315,-17.016,
5.64,32.099,12.102,-16.854,
5.65,32.488,11.883,-16.706,
5.66,32.873,11.654,-16.564,
5.67,33.257,11.414,-16.424,
5.68,33.641,11.158,-16.282,
5.69,34.022,10.882,-16.138,
5.7,34.398,10.584,-15.993,
5.71,34.763,10.263,-15.85,
5.72,35.111,9.919,-15.708,
5.73,35.44,9.552,-15.566,
5.74,35.745,9.167,-15.422,
5.75,36.03,8.768,-15.275,
5.76,36.299,8.362,-15.123,
5.77,36.554,7.954,-14.966,
5.78,36.799,7.549,-14.803,
5.79,37.036,7.15,-14.633,
5.8,37.267,6.758,-14.458,
5.81,37.494,6.376,-14.277,
5.82,37.715,6.003,-14.088,
5.83,37.931,5.637,-13.891,
5.84,38.137,5.279,-13.684,
5.85,38.332,4.926,-13.468,
5.86,38.511,4.578,-13.242,
5.87,38.67,4.231,-13.008,
5.88,38.808,3.886,-12.771,
5.89,38.926,3.543,-12.537,
5.9,39.028,3.201,-12.313,
5.91,39.121,2.864,-12.104,
5.92,39.213,2.532,-11.914,
5.93,39.308,2.207,-11.739,
5.94,39.406,1.891,-11.574,
5.95,39.505,1.583,-11.411,
5.96,39.601,1.284,-11.244,
5.97,39.692,0.991,-11.068,
5.98,39.779,0.703,-10.879,
5.99,39.86,0.415,-10.68,
6,39.936,0.124,-10.471,
6.01,40.006,-0.172,-10.255,
6.02,40.067,-0.474,-10.033,
6.03,40.116,-0.783,-9.804,
6.04,40.15,-1.097,-9.57,
6.05,40.165,-1.415,-9.331,
6.06,40.157,-1.737,-9.088,
6.07,40.124,-2.061,-8.844,
6.08,40.062,-2.385,-8.6,
6.09,39.972,-2.708,-8.359,
6.1,39.852,-3.029,-8.122,
6.11,39.702,-3.349,-7.89,
6.12,39.525,-3.668,-7.661,
6.13,39.324,-3.987,-7.436,
6.14,39.1,-4.306,-7.209,
6.15,38.855,-4.626,-6.979,
6.16,38.59,-4.945,-6.741,
6.17,38.305,-5.262,-6.491,
6.18,38.001,-5.575,-6.228,
6.19,37.68,-5.879,-5.953,
6.2,37.342,-6.174,-5.668,
6.21,36.988,-6.457,-5.375,
6.22,36.618,-6.729,-5.077,
6.23,36.229,-6.992,-4.778,
6.24,35.821,-7.246,-4.481,
6.25,35.393,-7.493,-4.188,
6.26,34.946,-7.733,-3.901,
6.27,34.478,-7.966,-3.623,
6.28,33.99,-8.192,-3.354,
6.29,33.485,-8.414,-3.098,
6.3,32.964,-8.632,-2.857,
6.31,32.426,-8.851,-2.631,
6.32,31.869,-9.071,-2.417,
6.33,31.29,-9.294,-2.209,
6.34,30.692,-9.517,-2.001,
6.35,30.078,-9.741,-1.788,
6.36,29.454,-9.965,-1.565,
6.37,28.825,-10.188,-1.334,
6.38,28.197,-10.412,-1.097,
6.39,27.57,-10.637,-0.863,
6.4,26.945,-10.862,-0.639,
6.41,26.318,-11.084,-0.433,
6.42,25.685,-11.299,-0.251,
6.43,25.037,-11.502,-0.095,
6.44,24.366,-11.691,0.039,
6.45,23.664,-11.865,0.152,
6.46,22.929,-12.025,0.247,
6.47,22.159,-12.175,0.326,
6.48,21.358,-12.316,0.385,
6.49,20.529,-12.45,0.423,
6.5,19.675,-12.578,0.433,
6.51,18.797,-12.699,0.412,
6.52,17.9,-12.81,0.358,
6.53,16.995,-12.909,0.273,
6.54,16.091,-12.995,0.161,
6.55,15.199,-13.066,0.029,
6.56,14.321,-13.123,-0.117,
6.57,13.456,-13.165,-0.271,
6.58,12.594,-13.192,-0.428,
6.59,11.729,-13.207,-0.583,
6.6,10.85,-13.209,-0.733,
6.61,9.954,-13.202,-0.878,
6.62,9.038,-13.184,-1.019,
6.63,8.104,-13.155,-1.159,
6.64,7.157,-13.115,-1.305,
6.65,6.204,-13.063,-1.459,
6.66,5.256,-13,-1.625,
6.67,4.318,-12.929,-1.806,
6.68,3.395,-12.852,-2.001,
6.69,2.485,-12.77,-2.209,
6.7,1.583,-12.683,-2.43,
6.71,0.68,-12.588,-2.663,
6.72,-0.23,-12.479,-2.906,
6.73,-1.148,-12.353,-3.158,
6.74,-2.068,-12.208,-3.418,
6.75,-2.981,-12.042,-3.686,
6.76,-3.877,-11.857,-3.959,
6.77,-4.749,-11.655,-4.235,
6.78,-5.596,-11.439,-4.514,
6.79,-6.419,-11.211,-4.794,
6.8,-7.223,-10.973,-5.078,
6.81,-8.011,-10.726,-5.368,
6.82,-8.786,-10.47,-5.665,
6.83,-9.546,-10.207,-5.969,
6.84,-10.289,-9.938,-6.278,
6.85,-11.013,-9.665,-6.587,
6.86,-11.715,-9.393,-6.896,
6.87,-12.389,-9.123,-7.204,
6.88,-13.032,-8.857,-7.517,
6.89,-13.639,-8.594,-7.841,
6.9,-14.212,-8.331,-8.179,
6.91,-14.754,-8.066,-8.534,
6.92,-15.275,-7.795,-8.903,
6.93,-15.783,-7.52,-9.282,
6.94,-16.285,-7.242,-9.663,
6.95,-16.784,-6.965,-10.043,
6.96,-17.28,-6.69,-10.42,
6.97,-17.771,-6.417,-10.79,
6.98,-18.255,-6.144,-11.153,
6.99,-18.734,-5.867,-11.503,
7,-19.209,-5.58,-11.839,
7.01,-19.686,-5.279,-12.158,
7.02,-20.164,-4.963,-12.457,
7.03,-20.643,-4.631,-12.737,
7.04,-21.121,-4.286,-12.998,
7.05,-21.594,-3.931,-13.238,
7.06,-22.059,-3.567,-13.457,
7.07,-22.515,-3.198,-13.656,
7.08,-22.965,-2.826,-13.837,
7.09,-23.408,-2.455,-14.004,
7.1,-23.847,-2.087,-14.164,
7.11,-24.279,-1.722,-14.327,
7.12,-24.698,-1.36,-14.502,
7.13,-25.097,-0.996,-14.695,
7.14,-25.468,-0.626,-14.907,
7.15,-25.806,-0.245,-15.133,
7.16,-26.109,0.149,-15.37,
7.17,-26.384,0.552,-15.611,
7.18,-26.64,0.959,-15.852,
7.19,-26.883,1.365,-16.094,
7.2,-27.12,1.763,-16.334,
7.21,-27.348,2.154,-16.572,
7.22,-27.566,2.538,-16.808,
7.23,-27.773,2.92,-17.041,
7.24,-27.97,3.304,-17.273,
7.25,-28.161,3.692,-17.507,
7.26,-28.348,4.085,-17.745,
7.27,-28.534,4.483,-17.988,
7.28,-28.719,4.882,-18.236,
7.29,-28.903,5.283,-18.49,
7.3,-29.083,5.685,-18.75,
7.31,-29.255,6.091,-19.017,
7.32,-29.414,6.501,-19.293,
7.33,-29.55,6.918,-19.581,
7.34,-29.657,7.338,-19.885,
7.35,-29.73,7.762,-20.208,
7.36,-29.768,8.188,-20.557,
7.37,-29.772,8.616,-20.931,
7.38,-29.742,9.047,-21.326,
7.39,-29.679,9.482,-21.735,
7.4,-29.578,9.922,-22.146,
