Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
1.56,7.836,-8.283,2.18,
1.57,7.364,-8.242,2.239,
1.58,6.871,-8.203,2.287,
1.59,6.356,-8.167,2.325,
1.6,5.82,-8.136,2.353,
1.61,5.264,-8.109,2.375,
1.62,4.688,-8.085,2.392,
1.63,4.095,-8.064,2.407,
1.64,3.485,-8.043,2.423,
1.65,2.861,-8.021,2.44,
1.66,2.225,-7.997,2.458,
1.67,1.576,-7.968,2.477,
1.68,0.915,-7.936,2.495,
1.69,0.243,-7.899,2.511,
1.7,-0.438,-7.858,2.522,
1.71,-1.122,-7.813,2.525,
1.72,-1.802,-7.766,2.519,
1.73,-2.473,-7.716,2.5,
1.74,-3.128,-7.662,2.469,
1.75,-3.765,-7.605,2.425,
1.76,-4.384,-7.542,2.37,
1.77,-4.982,-7.472,2.308,
1.78,-5.558,-7.394,2.241,
1.79,-6.11,-7.306,2.172,
1.8,-6.638,-7.208,2.105,
1.81,-7.144,-7.098,2.04,
1.82,-7.631,-6.978,1.978,
1.83,-8.099,-6.848,1.918,
1.84,-8.55,-6.709,1.859,
1.85,-8.981,-6.562,1.802,
1.86,-9.392,-6.409,1.747,
1.87,-9.782,-6.251,1.694,
1.88,-10.15,-6.087,1.641,
1.89,-10.499,-5.919,1.588,
1.9,-10.832,-5.747,1.533,
1.91,-11.151,-5.571,1.477,
1.92,-11.459,-5.39,1.416,
1.93,-11.76,-5.204,1.35,
1.94,-12.053,-5.013,1.275,
1.95,-12.34,-4.815,1.191,
1.96,-12.619,-4.613,1.095,
1.97,-12.888,-4.406,0.989,
1.98,-13.149,-4.194,0.874,
1.99,-13.4,-3.978,0.754,
2,-13.643,-3.757,0.634,
2.01,-13.877,-3.531,0.515,
2.02,-14.105,-3.299,0.402,
2.03,-14.325,-3.062,0.294,
2.04,-14.538,-2.818,0.192,
2.05,-14.741,-2.567,0.097,
2.06,-14.932,-2.312,0.01,
2.07,-15.11,-2.052,-0.066,
2.08,-15.272,-1.792,-0.128,
2.09,-15.418,-1.534,-0.17,
2.1,-15.546,-1.279,-0.187,
2.11,-15.656,-1.028,-0.176,
2.12,-15.746,-0.782,-0.133,
2.13,-15.815,-0.54,-0.059,
2.14,-15.866,-0.299,0.044,
2.15,-15.901,-0.06,0.17,
2.16,-15.925,0.18,0.311,
2.17,-15.945,0.424,0.456,
2.18,-15.964,0.671,0.596,
2.19,-15.985,0.923,0.722,
2.2,-16.007,1.18,0.83,
2.21,-16.025,1.442,0.915,
2.22,-16.036,1.707,0.976,
2.23,-16.04,1.977,1.013,
2.24,-16.034,2.25,1.028,
2.25,-16.017,2.526,1.026,
2.26,-15.987,2.804,1.011,
2.27,-15.938,3.081,0.99,
2.28,-15.87,3.357,0.966,
2.29,-15.783,3.63,0.943,
2.3,-15.68,3.898,0.918,
2.31,-15.567,4.16,0.888,
2.32,-15.446,4.413,0.851,
2.33,-15.318,4.656,0.805,
2.34,-15.18,4.888,0.751,
2.35,-15.026,5.111,0.691,
2.36,-14.85,5.323,0.628,
2.37,-14.65,5.529,0.568,
2.38,-14.425,5.73,0.512,
2.39,-14.182,5.928,0.462,
2.4,-13.927,6.126,0.419,
2.41,-13.667,6.324,0.384,
2.42,-13.405,6.522,0.353,
2.43,-13.142,6.717,0.326,
2.44,-12.873,6.908,0.3,
2.45,-12.597,7.092,0.271,
2.46,-12.311,7.268,0.237,
2.47,-12.019,7.436,0.196,
2.48,-11.724,7.597,0.146,
2.49,-11.432,7.75,0.084,
2.5,-11.147,7.898,0.007,
2.51,-10.869,8.039,-0.084,
2.52,-10.598,8.174,-0.186,
2.53,-10.331,8.302,-0.296,
2.54,-10.064,8.425,-0.408,
2.55,-9.789,8.542,-0.518,
2.56,-9.504,8.654,-0.622,
2.57,-9.206,8.763,-0.719,
2.58,-8.894,8.868,-0.81,
2.59,-8.569,8.968,-0.894,
2.6,-8.232,9.062,-0.974,
2.61,-7.884,9.149,-1.051,
2.62,-7.527,9.226,-1.122,
2.63,-7.161,9.293,-1.189,
2.64,-6.786,9.348,-1.249,
2.65,-6.403,9.391,-1.302,
2.66,-6.01,9.42,-1.348,
2.67,-5.607,9.436,-1.389,
2.68,-5.192,9.438,-1.428,
2.69,-4.764,9.427,-1.468,
2.7,-4.323,9.404,-1.516,
2.71,-3.867,9.369,-1.575,
2.72,-3.397,9.326,-1.649,
2.73,-2.913,9.274,-1.741,
2.74,-2.417,9.216,-1.849,
2.75,-1.91,9.151,-1.971,
2.76,-1.393,9.08,-2.101,
2.77,-0.866,9.004,-2.232,
2.78,-0.33,8.922,-2.356,
2.79,0.212,8.834,-2.467,
2.8,0.761,8.74,-2.559,
2.81,1.314,8.642,-2.63,
2.82,1.87,8.54,-2.676,
2.83,2.431,8.433,-2.697,
2.84,2.995,8.322,-2.692,
2.85,3.566,8.207,-2.663,
2.86,4.143,8.089,-2.614,
2.87,4.728,7.967,-2.549,
2.88,5.324,7.843,-2.47,
2.89,5.929,7.719,-2.384,
2.9,6.547,7.594,-2.293,
2.91,7.177,7.469,-2.201,
2.92,7.819,7.344,-2.108,
2.93,8.474,7.216,-2.013,
2.94,9.141,7.082,-1.917,
2.95,9.819,6.938,-1.818,
2.96,10.509,6.783,-1.717,
2.97,11.208,6.613,-1.617,
2.98,11.916,6.427,-1.52,
2.99,12.63,6.226,-1.431,
3,13.347,6.013,-1.349,
3.01,14.062,5.791,-1.274,
3.02,14.772,5.562,-1.2,
3.03,15.475,5.328,-1.121,
3.04,16.169,5.091,-1.033,
3.05,16.852,4.85,-0.932,
3.06,17.522,4.604,-0.821,
3.07,18.176,4.352,-0.704,
3.08,18.808,4.093,-0.586,
3.09,19.413,3.824,-0.475,
3.1,19.986,3.544,-0.376,
3.11,20.524,3.253,-0.293,
3.12,21.027,2.949,-0.227,
3.13,21.492,2.631,-0.177,
3.14,21.917,2.298,-0.143,
3.15,22.298,1.948,-0.123,
3.16,22.633,1.58,-0.114,
3.17,22.921,1.195,-0.113,
3.18,23.163,0.796,-0.118,
3.19,23.366,0.39,-0.125,
3.2,23.541,-0.017,-0.134,
3.21,23.697,-0.416,-0.144,
3.22,23.842,-0.801,-0.158,
3.23,23.98,-1.167,-0.176,
3.24,24.11,-1.513,-0.199,
3.25,24.229,-1.839,-0.222,
3.26,24.329,-2.148,-0.243,
3.27,24.403,-2.441,-0.257,
3.28,24.45,-2.717,-0.259,
3.29,24.468,-2.975,-0.247,
3.3,24.461,-3.214,-0.217,
3.31,24.43,-3.433,-0.169,
3.32,24.375,-3.634,-0.105,
3.33,24.296,-3.82,-0.031,
3.34,24.192,-3.998,0.049,
3.35,24.063,-4.174,0.128,
3.36,23.913,-4.354,0.204,
3.37,23.747,-4.54,0.278,
3.38,23.57,-4.735,0.354,
3.39,23.388,-4.938,0.434,
3.4,23.206,-5.148,0.523,
3.41,23.025,-5.362,0.621,
3.42,22.841,-5.578,0.73,
3.43,22.651,-5.795,0.845,
3.44,22.445,-6.012,0.965,
3.45,22.216,-6.228,1.083,
3.46,21.958,-6.442,1.195,
3.47,21.669,-6.656,1.299,
3.48,21.349,-6.87,1.393,
3.49,20.999,-7.085,1.48,
3.5,20.619,-7.303,1.559,
3.51,20.206,-7.525,1.632,
3.52,19.752,-7.749,1.696,
3.53,19.245,-7.976,1.747,
3.54,18.675,-8.202,1.781,
3.55,18.039,-8.428,1.796,
3.56,17.338,-8.649,1.794,
3.57,16.587,-8.863,1.783,
3.58,15.803,-9.067,1.771,
3.59,15.007,-9.258,1.767,
3.6,14.221,-9.434,1.78,
3.61,13.457,-9.596,1.812,
3.62,12.725,-9.744,1.86,
3.63,12.027,-9.88,1.917,
3.64,11.357,-10.004,1.974,
3.65,10.711,-10.119,2.022,
3.66,10.079,-10.225,2.054,
3.67,9.453,-10.324,2.07,
3.68,8.826,-10.414,2.069,
3.69,8.194,-10.497,2.057,
3.7,7.555,-10.57,2.039,
3.71,6.909,-10.635,2.022,
3.72,6.259,-10.69,2.009,
3.73,5.606,-10.736,2.003,
3.74,4.951,-10.775,2.003,
3.75,4.295,-10.806,2.008,
3.76,3.635,-10.832,2.015,
3.77,2.971,-10.853,2.023,
3.78,2.302,-10.869,2.029,
3.79,1.625,-10.88,2.033,
3.8,0.94,-10.885,2.036,
3.81,0.248,-10.884,2.038,
3.82,-0.451,-10.875,2.04,
3.83,-1.153,-10.858,2.042,
3.84,-1.856,-10.832,2.045,
3.85,-2.555,-10.797,2.047,
3.86,-3.244,-10.751,2.046,
3.87,-3.921,-10.695,2.042,
3.88,-4.581,-10.628,2.031,
3.89,-5.223,-10.551,2.013,
3.9,-5.848,-10.461,1.988,
3.91,-6.458,-10.36,1.957,
3.92,-7.054,-10.246,1.922,
3.93,-7.637,-10.121,1.884,
3.94,-8.207,-9.987,1.845,
3.95,-8.762,-9.846,1.805,
3.96,-9.302,-9.699,1.765,
3.97,-9.825,-9.549,1.727,
3.98,-10.333,-9.394,1.691,
3.99,-10.829,-9.233,1.659,
4,-11.316,-9.066,1.632,
4.01,-11.798,-8.892,1.606,
4.02,-12.275,-8.713,1.579,
4.03,-12.746,-8.53,1.543,
4.04,-13.21,-8.346,1.494,
4.05,-13.663,-8.162,1.427,
4.06,-14.104,-7.979,1.34,
4.07,-14.533,-7.797,1.236,
4.08,-14.95,-7.616,1.116,
4.09,-15.352,-7.435,0.986,
4.1,-15.733,-7.252,0.848,
4.11,-16.088,-7.063,0.708,
4.12,-16.414,-6.868,0.57,
4.13,-16.708,-6.668,0.437,
4.14,-16.97,-6.465,0.315,
4.15,-17.202,-6.261,0.207,
4.16,-17.41,-6.059,0.115,
4.17,-17.602,-5.859,0.04,
4.18,-17.787,-5.659,-0.018,
4.19,-17.975,-5.458,-0.063,
4.2,-18.17,-5.252,-0.096,
4.21,-18.376,-5.039,-0.122,
4.22,-18.591,-4.819,-0.144,
4.23,-18.815,-4.591,-0.169,
4.24,-19.045,-4.356,-0.199,
4.25,-19.279,-4.117,-0.234,
4.26,-19.515,-3.874,-0.273,
4.27,-19.751,-3.629,-0.311,
4.28,-19.985,-3.382,-0.34,
4.29,-20.215,-3.135,-0.355,
4.3,-20.438,-2.886,-0.352,
4.31,-20.653,-2.637,-0.331,
4.32,-20.858,-2.389,-0.296,
4.33,-21.051,-2.144,-0.254,
4.34,-21.233,-1.903,-0.213,
4.35,-21.404,-1.667,-0.18,
4.36,-21.566,-1.436,-0.156,
4.37,-21.721,-1.207,-0.144,
4.38,-21.871,-0.979,-0.139,
4.39,-22.015,-0.751,-0.136,
4.4,-22.152,-0.522,-0.127,
4.41,-22.277,-0.293,-0.105,
4.42,-22.389,-0.065,-0.061,
4.43,-22.491,0.163,0.009,
4.44,-22.587,0.389,0.107,
4.45,-22.684,0.616,0.231,
4.46,-22.785,0.841,0.373,
4.47,-22.891,1.065,0.524,
4.48,-22.997,1.289,0.675,
4.49,-23.096,1.511,0.817,
4.5,-23.186,1.734,0.946,
4.51,-23.262,1.959,1.058,
4.52,-23.326,2.188,1.151,
4.53,-23.379,2.425,1.225,
4.54,-23.423,2.671,1.284,
4.55,-23.457,2.927,1.332,
4.56,-23.482,3.191,1.372,
4.57,-23.497,3.462,1.405,
4.58,-23.5,3.737,1.429,
4.59,-23.488,4.012,1.442,
4.6,-23.461,4.286,1.44,
4.61,-23.418,4.557,1.424,
4.62,-23.36,4.823,1.394,
4.63,-23.29,5.086,1.35,
4.64,-23.208,5.344,1.294,
4.65,-23.117,5.596,1.226,
4.66,-23.017,5.843,1.147,
4.67,-22.907,6.083,1.059,
4.68,-22.787,6.318,0.965,
4.69,-22.654,6.547,0.866,
4.7,-22.508,6.772,0.764,
4.71,-22.349,6.995,0.656,
4.72,-22.177,7.216,0.542,
4.73,-21.993,7.435,0.418,
4.74,-21.799,7.653,0.286,
4.75,-21.596,7.87,0.148,
4.76,-21.388,8.085,0.011,
4.77,-21.174,8.299,-0.119,
4.78,-20.956,8.511,-0.237,
4.79,-20.731,8.72,-0.337,
4.8,-20.497,8.924,-0.418,
4.81,-20.251,9.122,-0.482,
4.82,-19.993,9.312,-0.53,
4.83,-19.723,9.494,-0.568,
4.84,-19.443,9.668,-0.603,
4.85,-19.154,9.835,-0.639,
4.86,-18.855,9.997,-0.685,
4.87,-18.546,10.16,-0.742,
4.88,-18.226,10.327,-0.811,
4.89,-17.894,10.499,-0.889,
4.9,-17.548,10.678,-0.972,
4.91,-17.187,10.861,-1.053,
4.92,-16.81,11.044,-1.131,
4.93,-16.418,11.226,-1.207,
4.94,-16.012,11.404,-1.284,
4.95,-15.594,11.578,-1.366,
4.96,-15.169,11.749,-1.457,
4.97,-14.737,11.92,-1.559,
4.98,-14.299,12.09,-1.672,
4.99,-13.854,12.261,-1.794,
5,-13.402,12.431,-1.921,
5.01,-12.94,12.598,-2.045,
5.02,-12.47,12.76,-2.159,
5.03,-11.991,12.915,-2.258,
5.04,-11.505,13.062,-2.342,
5.05,-11.01,13.201,-2.412,
5.06,-10.506,13.335,-2.472,
5.07,-9.986,13.465,-2.524,
5.08,-9.446,13.592,-2.572,
5.09,-8.881,13.715,-2.618,
5.1,-8.29,13.831,-2.665,
5.11,-7.674,13.937,-2.718,
5.12,-7.043,14.032,-2.78,
5.13,-6.405,14.115,-2.854,
5.14,-5.77,14.187,-2.939,
5.15,-5.143,14.251,-3.03,
5.16,-4.524,14.312,-3.124,
5.17,-3.908,14.371,-3.215,
5.18,-3.29,14.43,-3.302,
5.19,-2.665,14.49,-3.383,
5.2,-2.033,14.551,-3.457,
5.21,-1.397,14.613,-3.528,
5.22,-0.76,14.676,-3.596,
5.23,-0.124,14.739,-3.666,
5.24,0.508,14.801,-3.74,
5.25,1.138,14.862,-3.819,
5.26,1.767,14.919,-3.907,
5.27,2.396,14.972,-4.003,
5.28,3.025,15.019,-4.108,
5.29,3.65,15.059,-4.22,
5.3,4.27,15.093,-4.337,
5.31,4.883,15.12,-4.457,
5.32,5.49,15.142,-4.575,
5.33,6.089,15.159,-4.687,
5.34,6.682,15.17,-4.79,
5.35,7.269,15.176,-4.88,
5.36,7.853,15.176,-4.954,
5.37,8.433,15.17,-5.012,
5.38,9.012,15.156,-5.052,
5.39,9.592,15.135,-5.075,
5.4,10.177,15.107,-5.081,
5.41,10.768,15.072,-5.072,
5.42,11.365,15.03,-5.052,
5.43,11.969,14.979,-5.026,
5.44,12.573,14.919,-4.995,
5.45,13.173,14.85,-4.963,
5.46,13.762,14.772,-4.932,
5.47,14.335,14.684,-4.9,
5.48,14.886,14.587,-4.867,
5.49,15.415,14.48,-4.835,
5.5,15.919,14.361,-4.804,
5.51,16.399,14.229,-4.779,
5.52,16.854,14.081,-4.762,
5.53,17.282,13.917,-4.757,
5.54,17.684,13.738,-4.765,
5.55,18.058,13.546,-4.785,
5.56,18.406,13.347,-4.814,
5.57,18.73,13.145,-4.85,
5.58,19.036,12.946,-4.888,
5.59,19.332,12.753,-4.924,
5.6,19.622,12.567,-4.955,
5.61,19.912,12.385,-4.978,
5.62,20.204,12.203,-4.993,
5.63,20.497,12.017,-5.004,
5.64,20.79,11.824,-5.013,
5.65,21.082,11.622,-5.027,
5.66,21.372,11.413,-5.049,
5.67,21.66,11.197,-5.082,
5.68,21.945,10.974,-5.124,
5.69,22.228,10.746,-5.171,
5.7,22.509,10.513,-5.215,
5.71,22.788,10.277,-5.247,
5.72,23.066,10.042,-5.262,
5.73,23.342,9.81,-5.254,
5.74,23.617,9.585,-5.225,
5.75,23.888,9.368,-5.175,
5.76,24.156,9.16,-5.111,
5.77,24.418,8.957,-5.038,
5.78,24.674,8.757,-4.963,
5.79,24.922,8.554,-4.894,
5.8,25.159,8.344,-4.833,
5.81,25.382,8.123,-4.783,
5.82,25.589,7.888,-4.745,
5.83,25.776,7.639,-4.716,
5.84,25.944,7.38,-4.694,
5.85,26.092,7.111,-4.675,
5.86,26.225,6.838,-4.655,
5.87,26.348,6.562,-4.628,
5.88,26.466,6.287,-4.591,
5.89,26.582,6.014,-4.543,
5.9,26.697,5.741,-4.484,
5.91,26.81,5.47,-4.418,
5.92,26.916,5.199,-4.349,
5.93,27.013,4.926,-4.285,
5.94,27.096,4.65,-4.232,
5.95,27.165,4.37,-4.195,
5.96,27.219,4.085,-4.176,
5.97,27.259,3.797,-4.172,
5.98,27.287,3.508,-4.176,
5.99,27.301,3.219,-4.181,
6,27.3,2.934,-4.179,
6.01,27.282,2.653,-4.166,
6.02,27.244,2.377,-4.14,
6.03,27.188,2.106,-4.102,
6.04,27.113,1.84,-4.057,
6.05,27.023,1.577,-4.008,
6.06,26.919,1.316,-3.959,
6.07,26.804,1.055,-3.912,
6.08,26.678,0.793,-3.868,
6.09,26.543,0.529,-3.827,
6.1,26.399,0.262,-3.786,
6.11,26.248,-0.005,-3.742,
6.12,26.09,-0.271,-3.692,
6.13,25.925,-0.534,-3.633,
6.14,25.75,-0.793,-3.563,
6.15,25.564,-1.046,-3.481,
6.16,25.366,-1.295,-3.387,
6.17,25.155,-1.54,-3.28,
6.18,24.928,-1.781,-3.165,
6.19,24.687,-2.02,-3.041,
6.2,24.432,-2.255,-2.913,
6.21,24.162,-2.486,-2.783,
6.22,23.878,-2.713,-2.653,
6.23,23.581,-2.935,-2.527,
6.24,23.271,-3.153,-2.406,
6.25,22.947,-3.367,-2.29,
6.26,22.611,-3.579,-2.178,
6.27,22.266,-3.79,-2.069,
6.28,21.913,-4.003,-1.961,
6.29,21.554,-4.217,-1.852,
6.3,21.19,-4.434,-1.744,
6.31,20.818,-4.652,-1.637,
6.32,20.439,-4.869,-1.53,
6.33,20.048,-5.084,-1.424,
6.34,19.644,-5.295,-1.317,
6.35,19.225,-5.5,-1.207,
6.36,18.788,-5.699,-1.092,
6.37,18.332,-5.89,-0.97,
6.38,17.852,-6.073,-0.841,
6.39,17.343,-6.249,-0.704,
6.4,16.8,-6.421,-0.558,
6.41,16.221,-6.589,-0.404,
6.42,15.605,-6.755,-0.244,
6.43,14.957,-6.918,-0.079,
6.44,14.279,-7.077,0.088,
6.45,13.576,-7.232,0.253,
6.46,12.85,-7.382,0.414,
6.47,12.102,-7.527,0.568,
6.48,11.331,-7.667,0.712,
6.49,10.535,-7.803,0.845,
6.5,9.715,-7.935,0.965,
6.51,8.872,-8.064,1.07,
6.52,8.006,-8.19,1.163,
6.53,7.122,-8.313,1.244,
6.54,6.227,-8.429,1.316,
6.55,5.329,-8.537,1.38,
6.56,4.442,-8.631,1.436,
6.57,3.578,-8.709,1.482,
6.58,2.745,-8.768,1.517,
6.59,1.947,-8.808,1.539,
6.6,1.185,-8.828,1.548,
6.61,0.451,-8.83,1.543,
6.62,-0.261,-8.814,1.527,
6.63,-0.96,-8.783,1.502,
6.64,-1.653,-8.74,1.474,
6.65,-2.343,-8.687,1.445,
6.66,-3.03,-8.627,1.418,
6.67,-3.713,-8.561,1.394,
6.68,-4.387,-8.489,1.371,
6.69,-5.05,-8.411,1.348,
6.7,-5.699,-8.324,1.321,
6.71,-6.332,-8.228,1.29,
6.72,-6.949,-8.122,1.25,
6.73,-7.551,-8.004,1.202,
6.74,-8.142,-7.875,1.146,
6.75,-8.725,-7.734,1.08,
6.76,-9.301,-7.581,1.005,
6.77,-9.871,-7.417,0.922,
6.78,-10.434,-7.243,0.828,
6.79,-10.99,-7.06,0.724,
6.8,-11.539,-6.87,0.609,
6.81,-12.079,-6.674,0.483,
6.82,-12.614,-6.475,0.347,
6.83,-13.145,-6.275,0.204,
6.84,-13.674,-6.076,0.056,
6.85,-14.201,-5.879,-0.095,
6.86,-14.727,-5.684,-0.246,
6.87,-15.25,-5.492,-0.397,
6.88,-15.77,-5.3,-0.548,
6.89,-16.285,-5.109,-0.704,
6.9,-16.794,-4.92,-0.868,
6.91,-17.295,-4.734,-1.044,
6.92,-17.789,-4.552,-1.233,
6.93,-18.272,-4.375,-1.435,
6.94,-18.743,-4.2,-1.644,
6.95,-19.2,-4.027,-1.855,
6.96,-19.642,-3.855,-2.062,
6.97,-20.069,-3.683,-2.261,
6.98,-20.482,-3.511,-2.449,
6.99,-20.879,-3.341,-2.626,
7,-21.261,-3.173,-2.791,
7.01,-21.629,-3.009,-2.944,
7.02,-21.982,-2.848,-3.086,
7.03,-22.322,-2.688,-3.22,
7.04,-22.651,-2.526,-3.35,
7.05,-22.969,-2.361,-3.482,
7.06,-23.276,-2.19,-3.618,
7.07,-23.571,-2.011,-3.755,
7.08,-23.854,-1.827,-3.89,
7.09,-24.123,-1.636,-4.015,
7.1,-24.377,-1.442,-4.124,
7.11,-24.617,-1.245,-4.217,
7.12,-24.845,-1.046,-4.299,
7.13,-25.062,-0.845,-4.377,
7.14,-25.27,-0.642,-4.462,
7.15,-25.47,-0.439,-4.559,
7.16,-25.657,-0.238,-4.668,
7.17,-25.828,-0.04,-4.781,
7.18,-25.976,0.154,-4.889,
7.19,-26.1,0.346,-4.986,
7.2,-26.2,0.538,-5.067,
7.21,-26.28,0.731,-5.135,
7.22,-26.342,0.926,-5.191,
7.23,-26.39,1.124,-5.238,
7.24,-26.423,1.327,-5.275,
7.25,-26.44,1.533,-5.304,
7.26,-26.44,1.745,-5.322,
7.27,-26.421,1.964,-5.331,
7.28,-26.384,2.192,-5.327,
7.29,-26.328,2.427,-5.31,
7.3,-26.257,2.67,-5.275,
7.31,-26.171,2.922,-5.223,
7.32,-26.074,3.182,-5.154,
7.33,-25.967,3.452,-5.075,
7.34,-25.85,3.731,-4.991,
7.35,-25.722,4.017,-4.906,
7.36,-25.582,4.307,-4.828,
7.37,-25.431,4.599,-4.763,
7.38,-25.27,4.892,-4.717,
7.39,-25.101,5.186,-4.696,
7.4,-24.926,5.482,-4.703,
7.41,-24.746,5.783,-4.739,
7.42,-24.56,6.088,-4.799,
7.43,-24.367,6.396,-4.878,
7.44,-24.163,6.703,-4.967,
7.45,-23.946,7.004,-5.057,
7.46,-23.716,7.296,-5.143,
7.47,-23.473,7.577,-5.222,
