Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
4.97,-2.209,1.428,-2.033,
4.98,-2.3,1.497,-2.033,
4.99,-2.39,1.564,-2.036,
5,-2.479,1.631,-2.044,
5.01,-2.567,1.698,-2.057,
5.02,-2.653,1.764,-2.075,
5.03,-2.739,1.829,-2.097,
5.04,-2.823,1.892,-2.121,
5.05,-2.906,1.951,-2.147,
5.06,-2.989,2.006,-2.174,
5.07,-3.07,2.055,-2.203,
5.08,-3.151,2.1,-2.233,
5.09,-3.231,2.14,-2.266,
5.1,-3.312,2.179,-2.305,
5.11,-3.394,2.218,-2.349,
5.12,-3.478,2.259,-2.4,
5.13,-3.564,2.305,-2.456,
5.14,-3.653,2.354,-2.515,
5.15,-3.744,2.408,-2.573,
5.16,-3.836,2.463,-2.629,
5.17,-3.929,2.519,-2.679,
5.18,-4.019,2.572,-2.723,
5.19,-4.106,2.622,-2.761,
5.2,-4.187,2.667,-2.793,
5.21,-4.263,2.706,-2.822,
5.22,-4.335,2.738,-2.849,
5.23,-4.405,2.763,-2.878,
5.24,-4.475,2.783,-2.911,
5.25,-4.547,2.799,-2.951,
5.26,-4.62,2.813,-2.999,
5.27,-4.694,2.827,-3.052,
5.28,-4.768,2.841,-3.107,
5.29,-4.84,2.856,-3.162,
5.3,-4.907,2.872,-3.212,
5.31,-4.969,2.89,-3.254,
5.32,-5.028,2.909,-3.285,
5.33,-5.087,2.929,-3.304,
5.34,-5.149,2.949,-3.312,
5.35,-5.218,2.968,-3.313,
5.36,-5.295,2.988,-3.31,
5.37,-5.377,3.009,-3.308,
5.38,-5.465,3.032,-3.308,
5.39,-5.556,3.057,-3.309,
5.4,-5.647,3.085,-3.309,
5.41,-5.735,3.116,-3.305,
5.42,-5.818,3.149,-3.295,
5.43,-5.892,3.184,-3.277,
5.44,-5.955,3.217,-3.252,
5.45,-6.006,3.248,-3.223,
5.46,-6.046,3.273,-3.194,
5.47,-6.077,3.293,-3.171,
5.48,-6.104,3.309,-3.159,
5.49,-6.13,3.323,-3.162,
5.5,-6.162,3.337,-3.181,
5.51,-6.204,3.354,-3.213,
5.52,-6.259,3.375,-3.256,
5.53,-6.328,3.4,-3.304,
5.54,-6.408,3.427,-3.354,
5.55,-6.496,3.454,-3.402,
5.56,-6.586,3.477,-3.443,
5.57,-6.671,3.493,-3.475,
5.58,-6.748,3.499,-3.496,
5.59,-6.815,3.491,-3.507,
5.6,-6.874,3.468,-3.514,
5.61,-6.929,3.431,-3.52,
5.62,-6.985,3.38,-3.528,
5.63,-7.046,3.318,-3.542,
5.64,-7.115,3.247,-3.56,
5.65,-7.194,3.172,-3.58,
5.66,-7.281,3.094,-3.601,
5.67,-7.373,3.014,-3.621,
5.68,-7.465,2.933,-3.639,
5.69,-7.551,2.849,-3.655,
5.7,-7.627,2.764,-3.671,
5.71,-7.691,2.678,-3.69,
5.72,-7.742,2.594,-3.714,
5.73,-7.781,2.514,-3.745,
5.74,-7.811,2.439,-3.785,
5.75,-7.833,2.37,-3.833,
5.76,-7.851,2.308,-3.887,
5.77,-7.867,2.252,-3.945,
5.78,-7.882,2.201,-4.007,
5.79,-7.898,2.153,-4.07,
5.8,-7.916,2.108,-4.134,
5.81,-7.935,2.065,-4.2,
5.82,-7.957,2.023,-4.266,
5.83,-7.982,1.982,-4.333,
5.84,-8.012,1.941,-4.401,
5.85,-8.045,1.902,-4.468,
5.86,-8.08,1.864,-4.535,
5.87,-8.116,1.826,-4.599,
5.88,-8.15,1.789,-4.663,
5.89,-8.18,1.753,-4.726,
5.9,-8.205,1.719,-4.79,
5.91,-8.225,1.689,-4.854,
5.92,-8.238,1.665,-4.92,
5.93,-8.246,1.65,-4.987,
5.94,-8.25,1.646,-5.053,
5.95,-8.252,1.653,-5.116,
5.96,-8.254,1.673,-5.174,
5.97,-8.254,1.704,-5.226,
5.98,-8.251,1.746,-5.273,
5.99,-8.241,1.797,-5.314,
6,-8.223,1.854,-5.35,
6.01,-8.198,1.912,-5.381,
6.02,-8.168,1.967,-5.405,
6.03,-8.137,2.015,-5.421,
6.04,-8.108,2.056,-5.428,
6.05,-8.084,2.093,-5.422,
6.06,-8.064,2.127,-5.403,
6.07,-8.05,2.162,-5.371,
6.08,-8.041,2.2,-5.327,
6.09,-8.037,2.243,-5.272,
6.1,-8.035,2.29,-5.21,
6.11,-8.034,2.34,-5.142,
6.12,-8.032,2.392,-5.071,
6.13,-8.025,2.443,-4.995,
6.14,-8.015,2.491,-4.917,
6.15,-8.002,2.533,-4.837,
6.16,-7.99,2.568,-4.757,
6.17,-7.982,2.596,-4.679,
6.18,-7.982,2.616,-4.603,
6.19,-7.993,2.628,-4.53,
6.2,-8.014,2.63,-4.464,
6.21,-8.045,2.623,-4.409,
6.22,-8.084,2.608,-4.37,
6.23,-8.128,2.587,-4.352,
6.24,-8.172,2.567,-4.36,
6.25,-8.212,2.551,-4.39,
6.26,-8.246,2.544,-4.436,
6.27,-8.274,2.548,-4.488,
6.28,-8.297,2.561,-4.535,
6.29,-8.315,2.581,-4.568,
6.3,-8.33,2.604,-4.581,
6.31,-8.345,2.628,-4.571,
6.32,-8.358,2.651,-4.541,
6.33,-8.368,2.671,-4.497,
6.34,-8.372,2.683,-4.452,
6.35,-8.37,2.683,-4.415,
6.36,-8.362,2.668,-4.398,
6.37,-8.351,2.637,-4.407,
6.38,-8.342,2.588,-4.445,
6.39,-8.338,2.526,-4.513,
6.4,-8.341,2.453,-4.607,
6.41,-8.351,2.377,-4.722,
6.42,-8.367,2.305,-4.85,
6.43,-8.389,2.242,-4.983,
6.44,-8.414,2.193,-5.112,
6.45,-8.441,2.16,-5.231,
6.46,-8.473,2.142,-5.337,
6.47,-8.512,2.136,-5.427,
6.48,-8.561,2.141,-5.502,
6.49,-8.622,2.155,-5.563,
6.5,-8.694,2.176,-5.612,
6.51,-8.773,2.204,-5.651,
6.52,-8.85,2.234,-5.682,
6.53,-8.916,2.262,-5.71,
6.54,-8.966,2.283,-5.735,
6.55,-8.997,2.29,-5.759,
6.56,-9.011,2.28,-5.781,
6.57,-9.014,2.251,-5.802,
6.58,-9.014,2.205,-5.819,
6.59,-9.015,2.146,-5.833,
6.6,-9.026,2.077,-5.843,
6.61,-9.05,2.003,-5.851,
6.62,-9.09,1.925,-5.856,
6.63,-9.148,1.846,-5.858,
6.64,-9.217,1.768,-5.854,
6.65,-9.286,1.692,-5.843,
6.66,-9.342,1.62,-5.825,
6.67,-9.374,1.556,-5.799,
6.68,-9.374,1.499,-5.763,
6.69,-9.338,1.451,-5.716,
6.7,-9.271,1.409,-5.657,
6.71,-9.178,1.372,-5.586,
6.72,-9.07,1.336,-5.509,
6.73,-8.959,1.301,-5.43,
6.74,-8.856,1.268,-5.357,
6.75,-8.772,1.238,-5.295,
6.76,-8.711,1.215,-5.244,
6.77,-8.673,1.199,-5.203,
6.78,-8.654,1.188,-5.166,
6.79,-8.646,1.182,-5.129,
6.8,-8.644,1.175,-5.089,
6.81,-8.64,1.166,-5.047,
6.82,-8.633,1.156,-5.003,
6.83,-8.621,1.145,-4.959,
6.84,-8.606,1.135,-4.918,
6.85,-8.591,1.128,-4.878,
6.86,-8.577,1.126,-4.838,
6.87,-8.567,1.127,-4.796,
6.88,-8.564,1.134,-4.754,
6.89,-8.567,1.145,-4.71,
6.9,-8.576,1.161,-4.668,
6.91,-8.591,1.181,-4.629,
6.92,-8.61,1.205,-4.595,
6.93,-8.632,1.23,-4.569,
6.94,-8.653,1.257,-4.549,
6.95,-8.673,1.282,-4.536,
6.96,-8.691,1.305,-4.528,
6.97,-8.706,1.326,-4.524,
6.98,-8.721,1.342,-4.523,
6.99,-8.736,1.355,-4.525,
7,-8.753,1.362,-4.53,
7.01,-8.775,1.366,-4.537,
7.02,-8.801,1.367,-4.547,
7.03,-8.832,1.368,-4.558,
7.04,-8.868,1.37,-4.57,
7.05,-8.904,1.375,-4.581,
7.06,-8.941,1.384,-4.589,
7.07,-8.975,1.395,-4.593,
7.08,-9.005,1.409,-4.594,
7.09,-9.032,1.425,-4.591,
7.1,-9.058,1.443,-4.586,
7.11,-9.083,1.461,-4.579,
7.12,-9.11,1.48,-4.571,
7.13,-9.139,1.498,-4.563,
7.14,-9.17,1.516,-4.554,
7.15,-9.202,1.533,-4.545,
7.16,-9.234,1.549,-4.536,
7.17,-9.263,1.565,-4.529,
7.18,-9.291,1.58,-4.522,
7.19,-9.316,1.595,-4.517,
7.2,-9.339,1.61,-4.513,
7.21,-9.358,1.624,-4.511,
7.22,-9.375,1.638,-4.51,
7.23,-9.387,1.652,-4.511,
7.24,-9.393,1.666,-4.513,
7.25,-9.393,1.679,-4.515,
7.26,-9.387,1.691,-4.516,
7.27,-9.378,1.703,-4.517,
7.28,-9.368,1.713,-4.516,
