Time[s],Pos_x(left)[m],Pos_y(up)[m],Pos_z(forward)[m]
9.333,0.004,0.367,0.113,
9.367,0.004,0.369,0.109,
9.4,0.005,0.371,0.104,
9.433,0.005,0.373,0.098,
9.467,0.005,0.375,0.092,
9.5,0.005,0.377,0.087,
9.533,0.005,0.379,0.081,
9.567,0.005,0.38,0.075,
9.6,0.005,0.382,0.071,
9.633,0.005,0.383,0.066,
9.667,0.006,0.384,0.062,
9.7,0.006,0.385,0.059,
9.733,0.006,0.385,0.055,
9.767,0.007,0.386,0.052,
9.8,0.007,0.387,0.049,
9.833,0.007,0.388,0.045,
9.867,0.007,0.388,0.042,
9.9,0.007,0.389,0.039,
9.933,0.008,0.389,0.037,
