Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
5,-8.253,-1.748,-28.277,
5.033,-8.424,-1.779,-28.057,
5.067,-8.609,-1.761,-27.829,
5.1,-8.771,-1.747,-27.569,
5.133,-8.934,-1.771,-27.265,
5.167,-9.065,-1.827,-26.882,
5.2,-9.125,-1.895,-26.384,
5.233,-9.188,-1.988,-25.754,
5.267,-9.232,-2.094,-24.97,
5.3,-9.148,-2.18,-24.208,
5.333,-9.096,-2.261,-23.365,
5.367,-8.91,-2.299,-22.29,
5.4,-8.677,-2.257,-21.162,
5.433,-8.538,-2.116,-20.223,
5.467,-8.736,-1.95,-19.359,
5.5,-9.038,-1.675,-18.534,
5.533,-9.237,-1.255,-17.713,
5.567,-9.238,-0.787,-16.734,
5.6,-9.05,-0.366,-15.495,
5.633,-8.835,-0.034,-14.09,
5.667,-8.719,0.268,-12.686,
5.7,-8.508,0.587,-11.266,
5.733,-8.226,0.923,-9.988,
5.767,-7.805,1.271,-8.806,
5.8,-7.309,1.536,-7.573,
5.833,-6.827,1.737,-6.497,
5.867,-6.283,1.888,-5.647,
5.9,-5.756,1.963,-4.827,
5.933,-5.284,1.968,-4.042,
5.967,-4.874,1.926,-3.292,
6,-4.34,1.845,-2.568,
6.033,-3.817,1.766,-1.921,
6.067,-3.332,1.696,-1.354,
6.1,-2.951,1.598,-0.939,
6.133,-2.641,1.52,-0.767,
6.167,-2.386,1.433,-0.654,
6.2,-2.245,1.304,-0.658,
6.233,-2.141,1.178,-0.609,
6.267,-1.939,1.082,-0.547,
6.3,-1.706,1.037,-0.563,
6.333,-1.508,1.024,-0.579,
6.367,-1.342,1.08,-0.677,
6.4,-1.142,1.142,-0.819,
6.433,-0.907,1.145,-0.885,
6.467,-0.748,1.123,-0.907,
6.5,-0.642,1.123,-0.988,
6.533,-0.531,1.193,-1.155,
6.567,-0.427,1.327,-1.329,
6.6,-0.329,1.466,-1.477,
6.633,-0.253,1.581,-1.584,
6.667,-0.158,1.642,-1.583,
6.7,-0.059,1.699,-1.573,
6.733,-0.069,1.7,-1.429,
6.767,-0.113,1.626,-1.082,
6.8,-0.035,1.527,-0.637,
6.833,0.066,1.412,-0.086,
6.867,0.105,1.212,0.681,
6.9,0.202,0.938,1.633,
6.933,0.315,0.645,2.65,
6.967,0.359,0.346,3.796,
7,0.354,0.014,5.079,
7.033,0.325,-0.308,6.522,
7.067,0.36,-0.621,8.175,
7.1,0.212,-0.942,10.009,
7.133,0.026,-1.249,12.031,
7.167,-0.335,-1.553,14.257,
7.2,-0.662,-1.747,16.615,
7.233,-0.898,-1.936,18.952,
7.267,-1.031,-2.199,21.28,
7.3,-1.127,-2.405,23.425,
7.333,-1.18,-2.612,25.445,
7.367,-1.128,-2.821,27.35,
7.4,-1.016,-2.954,28.967,
7.433,-0.838,-2.986,30.351,
7.467,-0.633,-2.957,31.41,
7.5,-0.396,-2.81,32.135,
7.533,-0.166,-2.711,32.641,
7.567,0.016,-2.676,33.051,
7.6,0.192,-2.57,33.285,
7.633,0.339,-2.461,33.324,
7.667,0.455,-2.425,33.256,
7.7,0.536,-2.453,33.138,
7.733,0.58,-2.545,33.049,
7.767,0.558,-2.664,32.934,
7.8,0.502,-2.799,32.757,
7.833,0.445,-2.916,32.536,
7.867,0.422,-2.981,32.312,
7.9,0.449,-3.028,32.083,
7.933,0.545,-3.051,31.887,
7.967,0.58,-3.086,31.73,
8,0.661,-3.111,31.623,
8.033,0.702,-3.125,31.578,
8.067,0.753,-3.083,31.476,
8.1,0.795,-2.97,31.303,
8.133,0.85,-2.833,31.119,
8.167,0.868,-2.656,30.901,
8.2,0.779,-2.417,30.528,
8.233,0.572,-2.178,29.952,
8.267,0.401,-1.85,29.242,
8.3,0.184,-1.497,28.59,
8.333,-0.098,-1.115,27.658,
8.367,-0.442,-0.655,26.392,
8.4,-0.858,-0.16,25.039,
8.433,-1.214,0.113,23.63,
8.467,-1.612,0.234,22.097,
8.5,-2.019,0.398,20.464,
8.533,-2.371,0.569,18.538,
8.567,-2.499,0.74,16.443,
8.6,-2.648,0.998,14.25,
8.633,-2.841,1.282,11.937,
8.667,-2.91,1.463,9.791,
8.7,-2.96,1.632,7.763,
8.733,-2.867,1.833,5.693,
8.767,-2.641,2.029,3.751,
8.8,-2.499,2.199,2.091,
8.833,-2.407,2.423,0.378,
8.867,-2.164,2.575,-1.149,
8.9,-1.965,2.588,-2.56,
8.933,-1.809,2.579,-4.01,
8.967,-1.774,2.58,-5.322,
9,-1.776,2.591,-6.371,
9.033,-1.785,2.646,-7.211,
9.067,-1.834,2.745,-7.856,
9.1,-1.961,2.865,-8.301,
9.133,-2.065,2.965,-8.598,
9.167,-2.118,3.04,-8.76,
9.2,-2.158,3.139,-8.878,
9.233,-2.174,3.248,-8.896,
9.267,-2.187,3.338,-8.828,
9.3,-2.21,3.398,-8.723,
9.333,-2.203,3.457,-8.661,
9.367,-2.206,3.558,-8.683,
9.4,-2.33,3.651,-8.788,
9.433,-2.466,3.672,-8.985,
9.467,-2.559,3.595,-9.239,
9.5,-2.604,3.487,-9.634,
9.533,-2.598,3.466,-10.219,
9.567,-2.641,3.51,-10.957,
9.6,-2.601,3.571,-11.731,
9.633,-2.468,3.597,-12.612,
9.667,-2.465,3.557,-13.472,
9.7,-2.409,3.471,-14.27,
9.733,-2.399,3.303,-15.171,
9.767,-2.458,3.058,-16.222,
9.8,-2.457,2.8,-17.43,
9.833,-2.529,2.559,-18.697,
9.867,-2.591,2.354,-20.011,
9.9,-2.714,2.164,-21.391,
9.933,-2.889,1.997,-22.703,
